Source,Target,weight,isDirectional
5370,8696,0.7789808377045201,True
5372,654,0.7592566023652966,True
5372,1210,0.7789808377045201,True
5372,1689,0.7514691493021793,True
5372,2105,0.7647058823529411,True
5372,2326,0.7882407813680822,True
5372,3009,0.7789808377045201,True
5372,3119,0.7882407813680822,True
5372,4173,0.8003267306650411,True
5372,4262,0.7592566023652966,True
5372,4647,0.8235294117647058,True
5372,4658,0.7778444682625973,True
5372,4811,0.8003267306650411,True
5372,5452,0.7701540462154053,True
5372,6178,0.8574929257125441,True
5372,6405,0.7778444682625973,True
5372,6419,0.7778444682625973,True
5372,6526,0.7647058823529411,True
5372,7453,0.7647058823529411,True
5372,7814,0.7514691493021793,True
5372,7851,0.7514691493021793,True
5372,8552,0.8003267306650411,True
5372,8704,0.7592566023652966,True
5372,8896,0.7778444682625973,True
5372,9176,0.7647058823529411,True
5372,9218,0.7789808377045201,True
5372,9501,0.8003267306650411,True
5372,9610,0.8003267306650411,True
5374,1914,0.8401680504168059,True
5374,3935,0.8140915784106942,True
5374,3959,0.7882407813680822,True
5374,4131,0.7789808377045201,True
5374,4408,0.8401680504168059,True
5374,5173,0.8003267306650411,True
5374,5359,0.8140915784106942,True
5374,5534,0.8134892168199606,True
5374,5595,0.7778444682625973,True
5374,5911,0.7882407813680822,True
5374,6210,0.7882407813680822,True
5374,6364,0.7778444682625973,True
5374,7258,0.7882407813680822,True
5374,8248,0.8140915784106942,True
5374,8557,0.7778444682625973,True
5374,8597,0.8677218312746247,True
5374,8718,0.7882407813680822,True
5374,9566,0.7882407813680822,True
5377,535,0.7701540462154053,True
5377,5223,0.7938566201357353,True
5377,5594,0.7701540462154053,True
5377,6151,0.7745966692414833,True
5377,7342,0.7745966692414833,True
5377,8261,0.7745966692414833,True
5377,8557,0.7715167498104596,True
5378,3964,0.9036961141150639,True
5378,4175,0.8391463916782735,True
5378,4761,0.7784989441615229,True
5378,4903,0.7999999999999998,True
5378,5092,0.7745966692414833,True
5378,5173,0.7911548052852398,True
5378,5348,0.7999999999999998,True
5378,5382,0.8198915917499228,True
5378,5533,0.7877263614433762,True
5378,5732,0.7784989441615229,True
5378,5752,0.7877263614433762,True
5378,6352,0.7745966692414833,True
5378,6562,0.7911548052852398,True
5378,6818,0.7784989441615229,True
5378,7176,0.7999999999999998,True
5378,7522,0.8292884288627292,True
5378,7582,0.7911548052852398,True
5378,7605,0.7911548052852398,True
5378,7738,0.7999999999999998,True
5378,8136,0.828078671210825,True
5378,8220,0.7999999999999998,True
5378,8543,0.7877263614433762,True
5378,9014,0.7745966692414833,True
5378,9120,0.7999999999999998,True
5378,9302,0.828078671210825,True
5378,9460,0.7877263614433762,True
5379,583,0.75,True
5379,1594,0.7833494518006403,True
5379,2306,0.7938566201357353,True
5379,2773,0.75,True
5379,3240,0.7701540462154053,True
5379,3271,0.8006407690254357,True
5379,4391,0.7715167498104596,True
5379,5092,0.7938566201357353,True
5379,7082,0.8215838362577492,True
5379,8749,0.7715167498104596,True
5379,9113,0.7715167498104596,True
5379,9167,0.75,True
5382,663,0.7484551991837488,True
5382,4761,0.7833494518006403,True
5382,5378,0.8198915917499227,True
5382,7522,0.7947194142390263,True
5382,7690,0.7701540462154053,True
5382,8531,0.7453559924999298,True
5383,2949,0.7505553499465134,True
5383,3202,0.7453559924999297,True
5383,4147,0.7302967433402214,True
5383,4415,0.7302967433402214,True
5383,8524,0.7302967433402214,True
5387,1237,0.7660323462854265,True
5387,1784,0.8125,True
5387,2405,0.7660323462854265,True
5387,2735,0.7660323462854265,True
5387,2780,0.7745966692414833,True
5387,3297,0.8391463916782735,True
5387,3724,0.76271276980969,True
5387,3979,0.76271276980969,True
5387,5157,0.7882407813680822,True
5387,5183,0.7660323462854265,True
5387,5209,0.7882407813680822,True
5387,5293,0.76271276980969,True
5387,5474,0.8488746876271653,True
5387,5534,0.7826237921249264,True
5387,5693,0.7938566201357353,True
5387,5862,0.8017837257372732,True
5387,5894,0.7882407813680822,True
5387,6174,0.8125,True
5387,6562,0.8249579113843054,True
5387,6748,0.8391463916782735,True
5387,7503,0.8249579113843054,True
5387,8267,0.7660323462854265,True
5387,8818,0.8385254915624211,True
5387,8889,0.7660323462854265,True
5387,9029,0.7826237921249264,True
5387,9072,0.7882407813680822,True
5387,9589,0.7882407813680822,True
5392,122,0.76271276980969,True
5392,1754,0.7526178090063818,True
5392,3279,0.7692307692307694,True
5392,3431,0.807207352795575,True
5392,4128,0.76271276980969,True
5392,4914,0.7844645405527362,True
5392,8955,0.807207352795575,True
5392,9042,0.7893522173763264,True
5392,9308,0.8153742483272114,True
5392,9494,0.8153742483272114,True
5393,3127,0.7161148740394329,True
5398,922,0.7442084075352507,True
5398,7001,0.7844645405527362,True
5398,8653,0.76271276980969,True
5398,9182,0.787726361443376,True
5398,9308,0.7412493166611013,True
5398,9312,0.7412493166611013,True
5398,9584,0.76271276980969,True
5399,2780,0.7590721152765896,True
5399,3705,0.7970811413304556,True
5399,4035,0.7412493166611012,True
5399,4116,0.7590721152765896,True
5399,4431,0.7590721152765896,True
5399,5209,0.7778444682625973,True
5399,5303,0.7559289460184545,True
5399,5980,0.8153742483272114,True
5399,6465,0.7412493166611012,True
5399,7225,0.8017837257372732,True
5399,8836,0.7768985960673559,True
5399,9499,0.7412493166611012,True
5399,9553,0.8189230248533257,True
5402,898,0.7590721152765896,True
5402,1203,0.7514691493021793,True
5402,1228,0.7108186533109108,True
5402,2336,0.7745966692414833,True
5404,428,0.7784989441615229,True
5404,480,0.7745966692414833,True
5404,1071,0.7590721152765896,True
5404,2669,0.77005354108682,True
5404,2776,0.7745966692414833,True
5404,3494,0.7877263614433762,True
5404,3765,0.77005354108682,True
5404,3943,0.7911548052852398,True
5404,4411,0.7745966692414832,True
5404,4421,0.7590721152765896,True
5404,4520,0.808290376865476,True
5404,5181,0.9128709291752768,True
5404,5309,0.7745966692414833,True
5404,5576,0.7745966692414833,True
5404,6072,0.7590721152765896,True
5404,6481,0.77005354108682,True
5404,7347,0.8140915784106942,True
5404,8109,0.7745966692414833,True
5404,9144,0.8520128672302584,True
5404,9610,0.7911548052852398,True
5408,268,0.7844645405527362,True
5408,397,0.7526178090063818,True
5408,717,0.7526178090063818,True
5408,2514,0.7692307692307694,True
5408,3419,0.7844645405527362,True
5408,5806,0.807207352795575,True
5408,6468,0.7412493166611013,True
5409,596,0.8391463916782735,True
5409,3641,0.75,True
5409,6300,0.7882407813680822,True
5409,6366,0.7745966692414833,True
5409,7567,0.7745966692414833,True
5409,7660,0.7349684152591671,True
5410,167,0.7660323462854265,True
5410,374,0.7660323462854265,True
5410,475,0.7911548052852398,True
5410,1983,0.7777777777777778,True
5410,2290,0.8333333333333334,True
5410,3741,0.8333333333333334,True
5410,4800,0.7660323462854265,True
5410,4819,0.8249579113843054,True
5410,5311,0.7660323462854265,True
5410,5673,0.8249579113843054,True
5410,6025,0.7715167498104595,True
5410,6125,0.8574929257125442,True
5410,6459,0.7777777777777778,True
5410,7386,0.8888888888888888,True
5410,7947,0.7660323462854265,True
5410,9437,0.8229511997978235,True
5414,3581,0.7205766921228921,True
5414,8182,0.7205766921228921,True
5415,612,0.7349684152591671,True
5415,1219,0.7745966692414833,True
5415,2408,0.7660323462854265,True
5415,2939,0.75,True
5415,3450,0.7349684152591671,True
5415,3611,0.75,True
5415,4173,0.7660323462854265,True
5415,4972,0.7456011350793258,True
5415,7289,0.7349684152591671,True
5415,8011,0.76271276980969,True
5425,287,0.75,True
5425,449,0.7349684152591671,True
5425,1228,0.7456011350793258,True
5425,2534,0.7276068751089989,True
5425,3016,0.7349684152591671,True
5425,3489,0.7349684152591671,True
5425,4089,0.7276068751089989,True
5425,4580,0.7745966692414833,True
5425,7376,0.7456011350793258,True
5425,7660,0.7349684152591671,True
5425,8266,0.7745966692414833,True
5425,8628,0.7456011350793258,True
5431,77,0.8235294117647058,True
5431,170,0.7882407813680822,True
5431,845,0.7647058823529411,True
5431,1147,0.7647058823529411,True
5431,1196,0.7882407813680822,True
5431,2839,0.7647058823529411,True
5431,3001,0.7882407813680822,True
5431,3959,0.7882407813680822,True
5431,5093,0.8488746876271653,True
5431,5447,0.7647058823529411,True
5431,6608,0.7647058823529411,True
5431,7258,0.7882407813680822,True
5431,8242,0.7778444682625973,True
5431,9288,0.7647058823529411,True
5431,9312,0.7778444682625973,True
5432,1604,0.7745966692414833,True
5432,3210,0.7590721152765896,True
5432,4325,0.7999999999999998,True
5432,6112,0.7348469228349533,True
5432,6251,0.8292884288627292,True
5434,2199,0.7590721152765896,True
5434,2999,0.7745966692414833,True
5434,4445,0.7514691493021793,True
5434,5092,0.7745966692414833,True
5434,5120,0.7590721152765896,True
5434,5374,0.7514691493021793,True
5434,6089,0.7590721152765896,True
5434,6640,0.7514691493021793,True
5434,6851,0.7911548052852398,True
5434,7923,0.7745966692414833,True
5434,8749,0.7590721152765896,True
5434,9566,0.7745966692414833,True
5437,252,0.7877263614433762,True
5437,263,0.8198915917499228,True
5437,3114,0.7784989441615229,True
5437,5033,0.7745966692414833,True
5437,6468,0.7590721152765896,True
5437,7331,0.7745966692414833,True
5438,493,0.8058229640253803,True
5438,1957,0.8685990362153793,True
5438,2077,0.7857142857142858,True
5438,2242,0.8189230248533257,True
5438,2245,0.8189230248533257,True
5438,2355,0.8017837257372732,True
5438,3043,0.8189230248533257,True
5438,3623,0.8426648406178137,True
5438,3726,0.7857142857142858,True
5438,3838,0.8017837257372732,True
5438,3975,0.881917103688197,True
5438,4063,0.8153742483272114,True
5438,4678,0.8366600265340756,True
5438,4758,0.8451542547285166,True
5438,5309,0.8017837257372732,True
5438,6186,0.8685990362153793,True
5438,6510,0.8058229640253803,True
5438,6917,0.7857142857142858,True
5438,7347,0.7778444682625973,True
5438,7453,0.7778444682625973,True
5438,7882,0.7778444682625973,True
5438,7901,0.8017837257372732,True
5438,8109,0.8017837257372732,True
5438,8704,0.8366600265340756,True
5438,8756,0.7778444682625973,True
5438,9501,0.8189230248533257,True
5438,9610,0.8189230248533257,True
5441,596,0.7514691493021793,True
5441,1732,0.7647058823529411,True
5441,1835,0.7514691493021793,True
5441,2534,0.7647058823529411,True
5441,2756,0.7431605356175383,True
5441,3143,0.7514691493021793,True
5441,3379,0.8401680504168059,True
5441,3975,0.7431605356175383,True
5441,4018,0.7514691493021793,True
5441,4262,0.8134892168199606,True
5441,5498,0.7882407813680822,True
5441,6477,0.7431605356175383,True
5441,6480,0.7431605356175383,True
5441,6812,0.7431605356175383,True
5444,583,0.8006407690254357,True
5444,1729,0.9013878188659974,True
5444,1784,0.9013878188659974,True
5444,2650,0.7635417155709334,True
5444,2881,0.8153742483272114,True
5444,3168,0.7692307692307694,True
5444,3297,0.787726361443376,True
5444,3433,0.7692307692307694,True
5444,4218,0.807207352795575,True
5444,5092,0.8320502943378437,True
5444,5534,0.806225774829855,True
5444,5843,0.8320502943378437,True
5444,6443,0.807207352795575,True
5444,7503,0.8498365855987975,True
5444,7738,0.787726361443376,True
5444,7923,0.8320502943378437,True
5444,8267,0.7844645405527362,True
5444,8804,0.7635417155709334,True
5444,9003,0.8153742483272114,True
5447,77,0.7647058823529411,True
5447,205,0.7647058823529411,True
5447,845,0.8235294117647058,True
5447,948,0.7882407813680822,True
5447,1098,0.7701540462154053,True
5447,2352,0.7647058823529411,True
5447,3299,0.7647058823529411,True
5447,3431,0.7647058823529411,True
5447,3841,0.7882407813680822,True
5447,3959,0.7882407813680822,True
5447,4563,0.7882407813680822,True
5447,4617,0.7789808377045201,True
5447,5093,0.7882407813680822,True
5447,5157,0.7647058823529411,True
5447,5431,0.7647058823529411,True
5447,6443,0.7647058823529411,True
5447,7475,0.7647058823529411,True
5447,7827,0.7647058823529411,True
5447,8268,0.7647058823529411,True
5447,8597,0.8134892168199606,True
5447,8760,0.7789808377045201,True
5447,8915,0.8134892168199606,True
5447,8956,0.7882407813680822,True
5447,9437,0.7938841860374446,True
5449,4721,0.7000000000000001,True
5452,68,0.8006407690254357,True
5452,1071,0.7715167498104596,True
5452,1403,0.7701540462154053,True
5452,2340,0.7715167498104596,True
5452,2894,0.7701540462154053,True
5452,3493,0.8006407690254357,True
5452,4262,0.7745966692414833,True
5452,4332,0.8333333333333333,True
5452,4377,0.8006407690254357,True
5452,4658,0.7715167498104596,True
5452,4804,0.7701540462154053,True
5452,5077,0.7701540462154053,True
5452,5372,0.7701540462154053,True
5452,5576,0.7938566201357353,True
5452,9610,0.8164965809277259,True
5456,2730,0.8744746321952063,True
5456,3944,0.7412493166611013,True
5456,5631,0.76271276980969,True
5456,6608,0.7399400733959437,True
5456,7968,0.7844645405527362,True
5456,8242,0.7412493166611013,True
5456,8847,0.7412493166611013,True
5456,9122,0.7412493166611013,True
5459,670,0.8894991799933215,True
5459,1046,0.7590721152765896,True
5459,2233,0.7590721152765896,True
5459,2245,0.8189230248533257,True
5459,2397,0.7857142857142858,True
5459,3436,0.7590721152765896,True
5459,4319,0.7857142857142858,True
5459,5794,0.7590721152765896,True
5459,5879,0.7715167498104595,True
5459,6788,0.7715167498104595,True
5459,8914,0.7857142857142858,True
5462,280,0.7514691493021793,True
5462,1228,0.7789808377045201,True
5462,1254,0.7431605356175383,True
5462,2025,0.807207352795575,True
5462,3332,0.7882407813680822,True
5462,4265,0.7789808377045201,True
5462,4730,0.8235294117647058,True
5462,4914,0.8003267306650411,True
5462,5370,0.7789808377045201,True
5462,5751,0.7778444682625973,True
5462,6459,0.7431605356175383,True
5462,6867,0.7514691493021793,True
5462,7870,0.8235294117647058,True
5462,8754,0.7592566023652966,True
5462,9570,0.7431605356175383,True
5463,801,0.7778444682625973,True
5463,1247,0.8017837257372732,True
5463,1936,0.8017837257372732,True
5463,2241,0.7559289460184545,True
5463,3727,0.760638829255665,True
5463,6642,0.7857142857142858,True
5463,7531,0.7559289460184545,True
5473,948,0.8029550685469662,True
5473,1533,0.7789808377045201,True
5473,3254,0.7570332986102252,True
5473,4768,0.7789808377045201,True
5473,4926,0.7789808377045201,True
5473,5580,0.7509392614826383,True
5473,6449,0.7789808377045201,True
5473,6548,0.77005354108682,True
5473,6932,0.7635417155709333,True
5473,7127,0.7894736842105264,True
5473,7309,0.7509392614826383,True
5473,7827,0.7789808377045201,True
5473,8268,0.7789808377045201,True
5473,8597,0.7694837640638656,True
5473,8915,0.7694837640638656,True
5473,9317,0.7509392614826383,True
5473,9325,0.8111071056538127,True
5474,922,0.8134892168199606,True
5474,1237,0.8003267306650411,True
5474,1773,0.7592566023652966,True
5474,2735,0.8003267306650411,True
5474,3427,0.7778444682625973,True
5474,3855,0.7647058823529411,True
5474,4175,0.7882407813680822,True
5474,5183,0.8003267306650411,True
5474,5197,0.8003267306650411,True
5474,5387,0.8488746876271653,True
5474,5693,0.7701540462154053,True
5474,5999,0.7778444682625973,True
5474,6562,0.8574929257125441,True
5474,7522,0.7789808377045201,True
5474,7690,0.7647058823529411,True
5474,7852,0.7778444682625973,True
5474,7923,0.7882407813680822,True
5474,8653,0.7882407813680822,True
5474,9029,0.7592566023652966,True
5474,9589,0.7647058823529411,True
5475,652,0.7833494518006403,True
5475,5703,0.7938566201357353,True
5475,6053,0.8660254037844386,True
5475,7234,0.7833494518006403,True
5475,9423,0.7833494518006403,True
5477,252,0.7412493166611012,True
5477,643,0.7590721152765896,True
5477,2255,0.7590721152765896,True
5477,2482,0.7715167498104595,True
5477,3672,0.7590721152765896,True
5477,5330,0.7768985960673559,True
5477,5953,0.7778444682625973,True
5477,7715,0.7412493166611012,True
5477,8617,0.8017837257372732,True
5477,9307,0.760638829255665,True
5480,2951,0.7349684152591671,True
5480,4265,0.7456011350793258,True
5480,4440,0.76271276980969,True
5480,5228,0.76271276980969,True
5480,6371,0.7826237921249264,True
5480,6652,0.7882407813680822,True
5480,8560,0.75,True
5480,8978,0.75,True
5483,1024,0.7698003589195009,True
5483,1531,0.8040302522073697,True
5483,1839,0.7698003589195009,True
5483,1904,0.8320502943378437,True
5483,2206,0.7698003589195009,True
5483,3690,0.7698003589195009,True
5483,4116,0.7745966692414833,True
5483,8529,0.8040302522073697,True
5483,8806,0.75,True
5491,4766,0.7844645405527362,True
5498,117,0.7745966692414833,True
5498,883,0.75,True
5498,1276,0.7745966692414833,True
5498,2756,0.7660323462854265,True
5498,2939,0.75,True
5498,3300,0.76271276980969,True
5498,3577,0.75,True
5498,3620,0.7537783614444091,True
5498,4262,0.7826237921249264,True
5498,4332,0.7938566201357353,True
5498,4598,0.7637626158259733,True
5498,4834,0.7745966692414833,True
5498,5122,0.7745966692414833,True
5498,5441,0.7882407813680822,True
5498,5970,0.7745966692414833,True
5498,6477,0.8249579113843054,True
5498,7249,0.75,True
5498,9610,0.7660323462854265,True
5510,651,0.7882407813680822,True
5510,1491,0.7647058823529411,True
5510,2334,0.7514691493021793,True
5510,3358,0.7778444682625973,True
5510,3618,0.7514691493021793,True
5510,4381,0.7514691493021793,True
5510,7576,0.8235294117647058,True
5511,500,0.7789808377045201,True
5511,1881,0.7456011350793258,True
5511,2802,0.7894736842105264,True
5511,2980,0.77005354108682,True
5511,3623,0.7789808377045201,True
5511,3838,0.8029550685469662,True
5511,3906,0.7789808377045201,True
5511,3975,0.7570332986102252,True
5511,4030,0.7570332986102252,True
5511,4360,0.8111071056538127,True
5511,4520,0.7694837640638656,True
5511,4678,0.8207826816681233,True
5511,4775,0.7694837640638656,True
5511,4842,0.7509392614826383,True
5511,4919,0.8111071056538127,True
5511,5621,0.8292884288627292,True
5511,6648,0.7570332986102252,True
5511,7929,0.7694837640638656,True
5511,9229,0.7789808377045201,True
5512,31,0.7647058823529411,True
5512,358,0.8574929257125441,True
5512,638,0.7647058823529411,True
5512,753,0.7514691493021793,True
5512,995,0.7647058823529411,True
5512,1405,0.7778444682625973,True
5512,1652,0.7514691493021793,True
5512,2174,0.7592566023652966,True
5512,2239,0.7514691493021793,True
5512,2595,0.7514691493021793,True
5512,2894,0.8235294117647058,True
5512,3288,0.8235294117647058,True
5512,4807,0.8003267306650411,True
5512,5872,0.8003267306650411,True
5512,5970,0.7514691493021793,True
5512,6297,0.8043996665398437,True
5512,6383,0.7882407813680822,True
5512,6654,0.7514691493021793,True
5512,6812,0.8003267306650411,True
5512,8890,0.7647058823529411,True
5512,9576,0.7514691493021793,True
5518,188,0.7252406676228423,True
5518,4722,0.7526178090063818,True
5518,6708,0.7817359599705715,True
5523,882,0.7559289460184544,True
5523,1102,0.7559289460184544,True
5523,1210,0.8111071056538127,True
5523,1565,0.7559289460184544,True
5523,1624,0.8249579113843054,True
5523,2206,0.7484551991837488,True
5523,2291,0.7911548052852398,True
5523,2364,0.7559289460184544,True
5523,2776,0.7660323462854265,True
5523,2814,0.7660323462854265,True
5523,2894,0.8003267306650412,True
5523,2913,0.7660323462854265,True
5523,3369,0.8498365855987975,True
5523,3374,0.7559289460184544,True
5523,3765,0.7570332986102252,True
5523,4013,0.7559289460184544,True
5523,4097,0.7660323462854265,True
5523,4373,0.8189230248533257,True
5523,4797,0.7559289460184544,True
5523,4930,0.7660323462854265,True
5523,5136,0.7559289460184544,True
5523,5613,0.7570332986102252,True
5523,5703,0.7660323462854265,True
5523,5707,0.7570332986102252,True
5523,5837,0.7777777777777778,True
5523,5901,0.7715167498104595,True
5523,5994,0.7660323462854265,True
5523,6125,0.8003267306650412,True
5523,6461,0.8189230248533257,True
5523,6543,0.7660323462854265,True
5523,7412,0.8003267306650412,True
5523,9610,0.7777777777777778,True
5526,718,0.7276068751089989,True
5526,1455,0.75,True
5526,6659,0.7349684152591671,True
5526,7303,0.7276068751089989,True
5526,8336,0.75,True
5529,145,0.7778444682625973,True
5529,2174,0.8134892168199606,True
5529,2864,0.7778444682625973,True
5529,3288,0.7647058823529411,True
5529,3611,0.7882407813680822,True
5529,3705,0.8346223261119858,True
5529,4265,0.7789808377045201,True
5529,4396,0.8677218312746247,True
5529,4671,0.7882407813680822,True
5529,4819,0.7882407813680822,True
5529,5061,0.807207352795575,True
5529,5209,0.7647058823529411,True
5529,5953,0.7647058823529411,True
5529,6232,0.8235294117647058,True
5529,6312,0.7789808377045201,True
5529,6334,0.8574929257125441,True
5529,6371,0.8134892168199606,True
5529,6465,0.807207352795575,True
5529,7097,0.7778444682625973,True
5529,8978,0.7882407813680822,True
5529,9456,0.8235294117647058,True
5533,771,0.7692307692307694,True
5533,3190,0.8006407690254357,True
5533,3431,0.807207352795575,True
5533,3964,0.76271276980969,True
5533,4175,0.76271276980969,True
5533,4563,0.76271276980969,True
5533,5378,0.787726361443376,True
5533,5966,0.8320502943378437,True
5533,6352,0.76271276980969,True
5533,6562,0.7844645405527362,True
5533,7258,0.76271276980969,True
5533,7522,0.7635417155709334,True
5533,7582,0.7844645405527362,True
5533,7852,0.8153742483272114,True
5533,8268,0.807207352795575,True
5533,8848,0.8320502943378437,True
5533,8868,0.8271701918685112,True
5533,9051,0.8320502943378437,True
5534,845,0.8134892168199606,True
5534,1254,0.7905694150420948,True
5534,1729,0.8385254915624211,True
5534,1784,0.8385254915624211,True
5534,1785,0.808290376865476,True
5534,2310,0.808290376865476,True
5534,2981,0.8944271909999159,True
5534,3150,0.7905694150420948,True
5534,3485,0.8677218312746247,True
5534,3935,0.808290376865476,True
5534,3979,0.8062257748298549,True
5534,5092,0.8385254915624211,True
5534,5157,0.8677218312746247,True
5534,5173,0.8432740427115678,True
5534,5374,0.8134892168199606,True
5534,5444,0.8062257748298549,True
5534,5723,0.8134892168199606,True
5534,5815,0.8385254915624211,True
5534,5843,0.8385254915624211,True
5534,5893,0.8134892168199606,True
5534,6076,0.7905694150420948,True
5534,6210,0.8385254915624211,True
5534,6443,0.8677218312746247,True
5534,6608,0.8134892168199606,True
5534,7503,0.8432740427115678,True
5534,8267,0.7905694150420948,True
5534,8597,0.7999999999999999,True
5534,8761,0.8134892168199606,True
5534,9003,0.8366600265340756,True
5534,9029,0.85,True
5534,9442,0.7905694150420948,True
5534,9521,0.8385254915624211,True
5535,1463,0.7514691493021793,True
5535,1718,0.7453559924999297,True
5535,2534,0.8140915784106942,True
5535,3361,0.808290376865476,True
5535,6630,0.7590721152765896,True
5535,8628,0.77005354108682,True
5537,4191,0.7911548052852398,True
5537,5578,0.7333333333333332,True
5537,5943,0.7505553499465134,True
5537,7636,0.7302967433402214,True
5537,8149,0.7590721152765896,True
5537,8818,0.7505553499465134,True
5537,8955,0.7514691493021793,True
5543,375,0.7789808377045201,True
5543,1155,0.7647058823529411,True
5543,1246,0.7882407813680822,True
5543,1565,0.7778444682625973,True
5543,2317,0.7882407813680822,True
5543,2336,0.7882407813680822,True
5543,2780,0.8140915784106942,True
5543,2895,0.8677218312746247,True
5543,2999,0.8488746876271653,True
5543,4391,0.7778444682625973,True
5543,4690,0.7789808377045201,True
5543,5209,0.7647058823529411,True
5543,5681,0.7647058823529411,True
5543,5870,0.7882407813680822,True
5543,6232,0.7647058823529411,True
5543,6383,0.7882407813680822,True
5543,6485,0.8140915784106942,True
5543,8818,0.8134892168199606,True
5546,267,0.8486684247915055,True
5546,343,0.7970811413304556,True
5546,381,0.8017837257372732,True
5546,2089,0.8189230248533257,True
5546,2719,0.828078671210825,True
5546,3743,0.8189230248533257,True
5546,3773,0.7857142857142858,True
5546,4100,0.8017837257372732,True
5546,6374,0.8017837257372731,True
5546,7033,0.8685990362153793,True
5546,7116,0.7857142857142858,True
5546,7465,0.8017837257372732,True
5546,7798,0.8426648406178137,True
5546,7918,0.8486684247915055,True
5546,9428,0.8153742483272114,True
5548,1870,0.7378647873726218,True
5548,6182,0.760638829255665,True
5560,599,0.8003267306650412,True
5560,3129,0.8003267306650412,True
5560,4622,0.7715167498104595,True
5560,4899,0.7911548052852398,True
5560,6808,0.8003267306650412,True
5560,6945,0.7817359599705715,True
5560,6974,0.7817359599705715,True
5560,7033,0.8249579113843054,True
5560,7635,0.8003267306650412,True
5560,7674,0.7660323462854265,True
5560,8159,0.8520128672302583,True
5560,8189,0.8003267306650412,True
5560,8284,0.7911548052852398,True
5560,8497,0.8333333333333334,True
5560,8659,0.8003267306650412,True
5560,9064,0.8249579113843054,True
5560,9428,0.7844645405527361,True
5560,9472,0.8249579113843054,True
5560,9510,0.8574929257125442,True
5560,9574,0.8111071056538127,True
5562,2077,0.7778444682625973,True
5562,2257,0.8744746321952063,True
5562,2404,0.7431605356175383,True
5562,2743,0.8140915784106942,True
5562,2823,0.7647058823529411,True
5562,3021,0.8140915784106942,True
5562,3162,0.8003267306650411,True
5562,3432,0.7701540462154053,True
5562,3436,0.7514691493021793,True
5562,3881,0.7592566023652966,True
5562,4649,0.7789808377045201,True
5562,5737,0.7514691493021793,True
5562,6600,0.7647058823529411,True
5562,6695,0.7882407813680822,True
5562,7024,0.7647058823529411,True
5562,8552,0.7431605356175383,True
5562,9016,0.7514691493021793,True
5564,381,0.7938566201357353,True
5564,1199,0.8703882797784892,True
5564,2407,0.7715167498104596,True
5564,6374,0.7698003589195009,True
5564,7073,0.8333333333333333,True
5564,7173,0.7701540462154053,True
5564,7465,0.7938566201357353,True
5564,7709,0.7833494518006403,True
5564,7871,0.7715167498104596,True
5564,7953,0.75,True
5564,8017,0.7938566201357353,True
5564,8275,0.7833494518006403,True
5564,8835,0.7938566201357353,True
5564,9428,0.8006407690254357,True
5565,1776,0.7431605356175383,True
5565,2034,0.7276068751089989,True
5565,2242,0.7431605356175383,True
5565,2245,0.7431605356175383,True
5565,2575,0.846809798439941,True
5565,4520,0.7592566023652966,True
5565,4842,0.7409585736349483,True
5565,8575,0.8426648406178138,True
5576,68,0.8320502943378437,True
5576,491,0.8029550685469662,True
5576,1689,0.7745966692414833,True
5576,1747,0.8125,True
5576,1905,0.7826237921249264,True
5576,2709,0.8017837257372732,True
5576,2765,0.7745966692414833,True
5576,2816,0.7660323462854265,True
5576,2894,0.7882407813680822,True
5576,3125,0.8125,True
5576,3494,0.8320502943378437,True
5576,4262,0.7826237921249264,True
5576,4373,0.8017837257372732,True
5576,4713,0.8249579113843054,True
5576,4807,0.8249579113843054,True
5576,4811,0.7660323462854265,True
5576,5309,0.8125,True
5576,5404,0.7745966692414833,True
5576,5452,0.7938566201357353,True
5576,5755,0.7882407813680822,True
5576,5932,0.8391463916782735,True
5576,5953,0.7882407813680822,True
5576,6400,0.7882407813680822,True
5576,7248,0.7882407813680822,True
5576,7697,0.7745966692414833,True
5576,7882,0.7882407813680822,True
5576,8611,0.7745966692414833,True
5576,9069,0.8125,True
5576,9619,0.7745966692414833,True
5578,1317,0.8140915784106942,True
5578,1851,0.8140915784106942,True
5578,2310,0.7999999999999998,True
5578,4445,0.8140915784106942,True
5578,4496,0.808290376865476,True
5578,4587,0.7745966692414833,True
5578,4651,0.7911548052852398,True
5578,5252,0.7784989441615229,True
5578,5663,0.7877263614433762,True
5578,6076,0.7911548052852398,True
5578,6210,0.7745966692414833,True
5578,6562,0.7911548052852398,True
5578,7145,0.828078671210825,True
5578,8597,0.808290376865476,True
5578,9437,0.7888106377466154,True
5578,9566,0.7745966692414833,True
5580,1317,0.7938841860374446,True
5580,1851,0.7938841860374446,True
5580,2643,0.8010018789148141,True
5580,4159,0.7938841860374446,True
5580,4496,0.8295150620062531,True
5580,4630,0.7637626158259733,True
5580,4651,0.7715167498104595,True
5580,5473,0.7509392614826382,True
5580,5642,0.7581753965757456,True
5580,5901,0.7619047619047618,True
5580,6388,0.7619047619047618,True
5580,6608,0.7409585736349483,True
5580,6896,0.7637626158259733,True
5580,7127,0.7509392614826382,True
5580,7158,0.7715167498104595,True
5580,7309,0.7619047619047618,True
5580,7968,0.7715167498104595,True
5580,9317,0.9047619047619045,True
5584,1502,0.76271276980969,True
5584,1842,0.7526178090063818,True
5584,1863,0.787726361443376,True
5584,4002,0.7692307692307694,True
